exponent,min_runtime_old,min_runtime_new
4317,0.05157899599726079,0.0005690199977834709
4318,0.001967080002941657,0.00042673999996623024
4319,0.0028672200060100295,0.0005184300025575794
4320,0.002224880001449492,0.0004241009955876507
4321,0.002294260004418902,0.0005099499976495281
4322,0.0031952999997884035,0.0005273899951134808
4323,0.002848980002454482,0.00048424000124214217
4324,0.0027848690006067045,0.0004930099967168644
4325,0.003242409002268687,0.0005022300028940663
4326,0.003039830000489019,0.0004846800002269447
4327,0.002849409996997565,0.0004824499992537312
4328,0.0029983189961058088,0.0005364600001485087
4329,0.002999529999215156,0.0007097100024111569
4330,0.00693379899894353,0.00047463000373682007
4331,0.003212219999113586,0.0004804499985766597
4332,0.0028301690035732463,0.0004974699986632913
4333,0.0029693100004806183,0.0005910299951210618
4334,0.002900529005273711,0.0005299900003592484
4335,0.007014100003289059,0.0006043699977453798
4336,0.04068555800040485,0.0005333799999789335
4337,0.0031070200057001784,0.0005566100007854402
4338,0.0031861099996604025,0.0005342410004232079
4339,0.003091339000093285,0.0005247200024314225
4340,0.003029649997188244,0.0005091900020488538
4341,0.003068190002522897,0.0005721100023947656
4342,0.002898979997553397,0.000509530000272207
4343,0.002429090003715828,0.0004687000036938116
4344,0.0028381700030877255,0.0005080900009488687
4345,0.003058928996324539,0.0005372099985834211
4346,0.003030020001460798,0.0005141299989190884
4347,0.002883269000449218,0.054098165994219016
4348,0.003075589003856294,0.0004973999966750853
4349,0.00300699000217719,0.0004961700033163652
4350,0.0028477790037868544,0.0005151599980308674
4351,0.003051119994779583,0.0005117199980304576
4352,0.0032086099963635206,0.0004968499997630715
4353,0.0027285600008326583,0.0004909400013275445
4354,0.0030778490036027506,0.0005099100017105229
4355,0.002719579999393318,0.0004867000025114976
4356,0.0030743390016141348,0.0005900199976167642
4357,0.0029232899978524074,0.0005019899981562048
4358,0.003014739995705895,0.0005534200026886538
4359,0.0029775400034850463,0.0005746699971496128
4360,0.0028472999983932823,0.0005625400008284487
4361,0.003017699003976304,0.0005417700012912974
4362,0.0029290300008142367,0.0005550400019274093
4363,0.044421126003726386,0.0005075799999758601
4364,0.002852229001291562,0.0005424500050139613
4365,0.0029189799970481545,0.0005251199982012622
4366,0.04933648600126617,0.0005152599987923168
4367,0.0030738999994355254,0.0004492590014706366
4368,0.002834370003256481,0.0005412600003182888
4369,0.003021799995622132,0.000465450000774581
4370,0.002915820005000569,0.0004673000003094785
4371,0.003062859999772627,0.0004902399959973991
4372,0.0027464689992484637,0.0006671500013908371
4373,0.0027788790030172095,0.0005047410013503395
4374,0.0027754589973483235,0.0004990099987480789
4375,0.0029683400061912835,0.0004966099950252101
4376,0.0036325399996712804,0.0005181800006539561
4377,0.002056570003333036,0.0004894499943475239
4378,0.00298122000094736,0.000549600001249928
4379,0.0030064000020502135,0.0005020300013711676
4380,0.0026535189972491935,0.0005061900010332465
4381,0.002939279002021067,0.0008484200006932952
4382,0.0033219500037375838,0.00058048999926541
4383,0.0032940999954007566,0.0005687209995812736
4384,0.0029896500054746866,0.0005318199982866645
4385,0.003026429003512021,0.0005004499980714172
4386,0.0033723399974405766,0.0005343599987099878
4387,0.002973050002765376,0.0006759400057489984
4388,0.0029811999993398786,0.0005417800057330169
4389,0.0031227700019371696,0.0005743789952248335
4390,0.04094202700071037,0.0006194099987624213
4391,0.0028634800037252717,0.0005493390053743497
4392,0.0034570900024846196,0.0005726800009142607
4393,0.0031026400029077195,0.0005364699973142706
4394,0.0029357289968174882,0.0006226100013009273
4395,0.003191650001099333,0.0005248409943305887
4396,0.002984339000249747,0.0006860409994260408
4397,0.003096509004535619,0.0005063099961262196
4398,0.0030197000014595687,0.0004982199970982037
4399,0.002209599995694589,0.0005032609988120385
4400,0.0028219300002092496,0.000480779999634251
4401,0.003096839995123446,0.0005004800041206181
4402,0.0027434299991000444,0.0005094800071674399
4403,0.0030604389976360835,0.00051071000052616
4404,0.0030196799998520873,0.0005046700025559403
4405,0.0032531300021219067,0.0006513599946629256
4406,0.0030611999973189086,0.0005162899979040958
4407,0.003147458999592345,0.00056005000078585
4408,0.048414855998998974,0.0005229099988355301
4409,0.0030824790010228753,0.0005534599986276589
4410,0.0030116699999780394,0.0005266009975457564
4411,0.00315303000388667,0.0005930800034548156
4412,0.0027521900046849623,0.0005308100007823668
4413,0.0029749299937975593,0.0005285299994284287
4414,0.003269919994636439,0.0005380000002332963
4415,0.0032704900004318915,0.0005396890046540648
4416,0.003126570001768414,0.0004971800008206628
4417,0.0031036790023790672,0.0005067000020062551
4418,0.003136638995783869,0.0006090599999879487
4419,0.004316439000831451,0.0006158799951663241
4420,0.0030025199957890436,0.0004989799999748357
4421,0.0030742099988856353,0.000498850000440143
4422,0.05350082599761663,0.0004770699961227365
4423,0.002117579999321606,0.00044539900409290567
4424,0.0028270800030441023,0.0005083900032332167
4425,0.002486450001015328,0.00044766000064555556
4426,0.002501779999874998,0.0004935800025123172
4427,0.0029137099991203286,0.0005103900039102882
4428,0.0029892090024077334,0.0005936390007263981
4429,0.0028227300063008443,0.0004900799976894632
4430,0.003282639001554344,0.000597610000113491
4431,0.003234970004996285,0.0005415810010163113
4432,0.05476078599895118,0.0004686900065280497
4433,0.0026423899980727583,0.00046008999925106764
4434,0.0023318599996855482,0.0005882599944015965
4435,0.003084360003413167,0.0004918900012853555
4436,0.002665658998012077,0.0005012399997212924
4437,0.0023260699963429943,0.00052375000086613
4438,0.0020670000012614764,0.0004556190033326857
4439,0.0022944099982851185,0.000449010003649164
4440,0.0018986089999089018,0.0004967499990016222
4441,0.0020165999958408065,0.0004908900009468198
4442,0.0020327599995653145,0.0004552390018943697
4443,0.0022480300031020306,0.0004578100051730871
4444,0.0019837599975289777,0.0004562699978123419
4445,0.0020014299952890724,0.00045865999709349126
4446,0.001955640000232961,0.000497900000482332
4447,0.0020838800046476535,0.0008024300041142851
4448,0.0020170900024822913,0.00046366000606212765
4449,0.0019832789985230193,0.00045077999675413594
4450,0.0019671690024551935,0.0005027500010328367
4451,0.0020420299988472834,0.00044997000077273697
4452,0.001944319999893196,0.00047726999764563516
4453,0.0020078309971722774,0.00045451000187313184
4454,0.002211459999671206,0.0004744399993796833
4455,0.0023205300021800213,0.0004754699984914623
4456,0.002164608995371964,0.0004648100002668798
4457,0.0019154699984937906,0.00046678000217070803
4458,0.002934099997219164,0.0005378099958761595
4459,0.052785825995670166,0.0005152700032340363
4460,0.003080080001382157,0.0005130200006533414
4461,0.0030996700006653555,0.0005399000001489185
4462,0.002964259998407215,0.0005164000031072646
4463,0.003135389997623861,0.0005141799992998131
4464,0.003154090001771692,0.0005306300008669496
4465,0.0032859790007933043,0.0005421599998953752
4466,0.0029708000001846813,0.0005263999992166646
4467,0.003057020003325306,0.0005394800027715974
4468,0.05289845600054832,0.0006334499994409271
4469,0.002163990000553895,0.0005647699945257045
4470,0.002586310001788661,0.0005086800010758452
4471,0.0024536799974157475,0.0006174299996928312
4472,0.002383549996011425,0.000523718998010736
4473,0.05207854499894893,0.00046843000018270686
4474,0.002272539997647982,0.0004612699995050207
4475,0.0021183299977565184,0.00051071000052616
4476,0.0024084100004984066,0.0004675599993788637
4477,0.0020859489959548227,0.0005328699990059249
4478,0.0516625460004434,0.0004662299979827367
4479,0.002488509999238886,0.0004886099995928816
4480,0.0020907100042677484,0.0005062900017946959
4481,0.0024080099974526092,0.0005015989954699762
4482,0.0021172999986447394,0.0004640100014512427
4483,0.0031938199972501025,0.0005957800021860749
4484,0.003151889999571722,0.000566769995202776
4485,0.003098309003689792,0.0005575899995164946
4486,0.003294189998996444,0.0005452400000649504
4487,0.0030948600033298135,0.0005330700005288236
4488,0.0031286000012187287,0.0005301999990479089
4489,0.0031345989991677925,0.0005968300029053353
4490,0.0031036000000312924,0.0005389300058595836
4491,0.05268790599802742,0.000567260998650454
4492,0.0029962199987494387,0.000540000997716561
4493,0.0031066599985933863,0.0005341600044630468
4494,0.0021924899992882274,0.0005264499995973893
4495,0.0031692199991084635,0.0005220489983912557
4496,0.0030967799975769594,0.0005373899984988384
4497,0.003079930000239983,0.0005164300018805079
4498,0.0031175599942798726,0.0005202489992370829
4499,0.0031255600042641163,0.000514710001880303
4500,0.04900376599834999,0.0005508899994310923
4501,0.0030093700042925775,0.0005790100040030666
4502,0.0031354489983641542,0.0005286899977363646
4503,0.0029148899993742816,0.000570720003452152
4504,0.0030183799972292036,0.0006313400008366443
4505,0.0027092189993709326,0.0005235499993432313
4506,0.002985760002047755,0.0005243699997663498
4507,0.05098272599570919,0.0005541599966818467
4508,0.002987979998579249,0.0005551899957936257
4509,0.002662159997271374,0.0004860199987888336
4510,0.040224106996902265,0.0006574990038643591
4511,0.002665048996277619,0.0005206400019233115
4512,0.007858078999561258,0.0005518800026038662
4513,0.0029240899966680445,0.000534650003828574
4514,0.003153450001263991,0.0005388200006564148
4515,0.006954320000659209,0.0005623899996862747
4516,0.0024959900038084015,0.00466595000034431
4517,0.0031762399958097376,0.0005461399996420369
4518,0.029889107994677033,0.0007786900023347698
4519,0.003752329997951165,0.0005607900020550005
4520,0.0035775100041064434,0.0006006900002830662
4521,0.00889715900120791,0.0030820100000710227
4522,0.0117808490031166,0.0006177600007504225
4523,0.003641389004769735,0.0010176700016018003
4524,0.004216089000692591,0.0004780200033565052
4525,0.00368311999773141,0.0006544599964399822
4526,0.002860350003174972,0.0005742099965573289
4527,0.002926929999375716,0.0005963799994788133
4528,0.002984239996294491,0.0005028399973525666
4529,0.011329338994983118,0.005960230002528988
4530,0.031047907999891322,0.00046984000073280185
4531,0.0027934800018556416,0.0005343900047591887
4532,0.003018450996023603,0.0005602890014415607
4533,0.0032192400030908175,0.000518410000950098
4534,0.0038922200037632138,0.0005293590002111159
4535,0.003373419000126887,0.0005213499971432611
4536,0.003026320002391003,0.0005381290029617958
4537,0.0575955860040267,0.0004983990002074279
4538,0.0029908799988334067,0.0005560700010391884
4539,0.0031579799979226664,0.0005313699948601425
4540,0.002119479999237228,0.0005899600000702776
4541,0.003936360000807326,0.0006041800006642006
4542,0.0028643190016737208,0.0005319099946063943
4543,0.0025119700003415346,0.0004882499997620471
4544,0.0027084600005764514,0.0004941000006510876
4545,0.0027078499988419935,0.0005340200004866347
4546,0.0025852389953797683,0.0005264599967631511
4547,0.002595229998405557,0.0005200200030230917
4548,0.002189949998864904,0.0005203900000196882
4549,0.002361600003496278,0.0005266299995128065
4550,0.0036430500040296465,0.0005435600032797083
4551,0.003125420000287704,0.0005348089980543591
4552,0.0026178590051131323,0.05013180700188968
4553,0.0027969400034635328,0.0005393300016294234
4554,0.003729549003764987,0.0006954500058782287
4555,0.003164779998769518,0.0005748300027335063
4556,0.0029462399979820475,0.0004823200069949962
4557,0.0028483499991125427,0.0005431199970189482
4558,0.003179319995979313,0.0005573199960053898
4559,0.002668929999344982,0.0005324599987943657
4560,0.0029381599961197935,0.0005112600047141314
4561,0.002739550000114832,0.0004901499996776693
4562,0.0032269490038743243,0.00056287000188604
4563,0.002733000001171604,0.0005826900014653802
4564,0.0028411000021151267,0.000534570004674606
4565,0.0032162799980142154,0.0005338700066204183
4566,0.0027150699970661663,0.0005059999966761097
4567,0.0020157499966444448,0.000547690004168544
4568,0.0029224690006230958,0.0005290699991746806
4569,0.002141409997420851,0.0005571590008912608
4570,0.001987850002478808,0.00048055999650387093
4571,0.0022435400023823604,0.0005156100014573894
4572,0.0027871890051756054,0.0004953700045007281
4573,0.05706757600273704,0.0004801199975190684
4574,0.0024453399964841083,0.0005251599941402674
4575,0.0020822400038014166,0.0005064400029368699
4576,0.002009170006203931,0.00047530000301776454
4577,0.0020273599948268384,0.0004829900062759407
4578,0.002086089996737428,0.0005295599985402077
4579,0.0024369699967792258,0.0004970000009052455
4580,0.002006700000492856,0.0004983000035281293
4581,0.002146550999896135,0.000498500005051028
4582,0.0021067799971206114,0.00048098999832291156
4583,0.001991288998397067,0.00048129000060725957
4584,0.002266779003548436,0.0005201199965085834
4585,0.0020792099967366084,0.00047772999823791906
4586,0.0022189500014064834,0.0005461189939524047
4587,0.0020291799955884926,0.0005498399987118319
4588,0.0025747800027602352,0.0004989500012015924
4589,0.0021057499980088323,0.0004977399948984385
4590,0.002450799998769071,0.0005464499990921468
4591,0.00213618999987375,0.0005666900033247657
4592,0.0029559600006905384,0.0005130999998073094
4593,0.002716410002904013,0.0005394199979491532
4594,0.0027043700029025786,0.000565209993510507
4595,0.002956620002805721,0.0005862500038347207
4596,0.002873929995985236,0.0006093000047258101
4597,0.0022745800015400164,0.05019727599574253
4598,0.003193568998540286,0.0005675400025211275
4599,0.003344889002619311,0.0005500499974004924
4600,0.0525903060042765,0.0005241999970166944
4601,0.0021590100004686974,0.0005033190027461387
4602,0.002349560003494844,0.0005363999953260645
4603,0.0027691399955074303,0.000548619995242916
4604,0.0029605300005641766,0.0004879299958702177
4605,0.0032281900057569146,0.0005424199989647605
4606,0.0026830999995581806,0.00048783999955048785
4607,0.0030591099930461496,0.0004876400053035468
4608,0.0027996700009680353,0.000556570004846435
4609,0.002350670001760591,0.0005114189989399165
4610,0.0024391900005866773,0.0005771900032414123
4611,0.0026655699984985404,0.0005089699989184737
4612,0.052895164997607935,0.0005612199965980835
4613,0.0033528900021337904,0.0005928800019319169
4614,0.003346519995830022,0.0006397699980880134
4615,0.0033268900006078184,0.0005586700062849559
4616,0.0030565799970645458,0.0005815600015921518
4617,0.00311451999732526,0.0005541200007428415
4618,0.0027156599971931428,0.0005939300026511773
4619,0.003462450004008133,0.000573160003114026
4620,0.0031549600025755353,0.0005567089974647388
